1 0 0 0 0
766 -12 16 -4 -14 3.4641
767 -13 16 -3 -14.5 2.59808
768 -14 16 -2 -15 1.73205
769 -15 16 -1 -15.5 0.866025
770 -16 16 0 -16 0
771 -16 15 1 -15.5 -0.866025
772 -16 14 2 -15 -1.73205
773 -16 13 3 -14.5 -2.59808
774 -16 12 4 -14 -3.4641
775 -16 11 5 -13.5 -4.33013
776 -16 10 6 -13 -5.19615
777 -16 9 7 -12.5 -6.06218
778 -16 8 8 -12 -6.9282
779 -16 7 9 -11.5 -7.79423
780 -16 6 10 -11 -8.66025
781 -16 5 11 -10.5 -9.52628
782 -16 4 12 -10 -10.3923
783 -16 3 13 -9.5 -11.2583
784 -16 2 14 -9 -12.1244
785 -16 1 15 -8.5 -12.9904
786 -16 0 16 -8 -13.8564
787 -15 -1 16 -7 -13.8564
788 -14 -2 16 -6 -13.8564
789 -13 -3 16 -5 -13.8564
790 -12 -4 16 -4 -13.8564
791 -11 -5 16 -3 -13.8564
792 -10 -6 16 -2 -13.8564
793 -9 -7 16 -1 -13.8564
794 -8 -8 16 0 -13.8564
795 -7 -9 16 1 -13.8564
796 -6 -10 16 2 -13.8564
797 -5 -11 16 3 -13.8564
798 -4 -12 16 4 -13.8564
799 -3 -13 16 5 -13.8564
800 -2 -14 16 6 -13.8564
801 -1 -15 16 7 -13.8564
802 0 -16 16 8 -13.8564
803 1 -16 15 8.5 -12.9904
804 2 -16 14 9 -12.1244
805 3 -16 13 9.5 -11.2583
806 4 -16 12 10 -10.3923
807 5 -16 11 10.5 -9.52628
808 6 -16 10 11 -8.66025
809 7 -16 9 11.5 -7.79423
810 8 -16 8 12 -6.9282
811 9 -16 7 12.5 -6.06218
812 10 -16 6 13 -5.19615
813 11 -16 5 13.5 -4.33013
814 12 -16 4 14 -3.4641
815 13 -16 3 14.5 -2.59808
816 14 -16 2 15 -1.73205
817 15 -16 1 15.5 -0.866025
818 17 -17 0 17 0
819 17 -16 -1 16.5 0.866025
820 17 -15 -2 16 1.73205
821 17 -14 -3 15.5 2.59808
822 17 -13 -4 15 3.4641
823 17 -12 -5 14.5 4.33013
824 17 -11 -6 14 5.19615
825 17 -10 -7 13.5 6.06218
826 17 -9 -8 13 6.9282
827 17 -8 -9 12.5 7.79423
828 17 -7 -10 12 8.66025
829 17 -6 -11 11.5 9.52628
830 17 -5 -12 11 10.3923
831 17 -4 -13 10.5 11.2583
832 17 -3 -14 10 12.1244
833 17 -2 -15 9.5 12.9904
834 17 -1 -16 9 13.8564
835 17 0 -17 8.5 14.7224
836 16 1 -17 7.5 14.7224
837 15 2 -17 6.5 14.7224
838 14 3 -17 5.5 14.7224
839 13 4 -17 4.5 14.7224
840 12 5 -17 3.5 14.7224
841 11 6 -17 2.5 14.7224
842 10 7 -17 1.5 14.7224
843 9 8 -17 0.5 14.7224
844 8 9 -17 -0.5 14.7224
845 7 10 -17 -1.5 14.7224
846 6 11 -17 -2.5 14.7224
847 5 12 -17 -3.5 14.7224
848 4 13 -17 -4.5 14.7224
849 3 14 -17 -5.5 14.7224
850 2 15 -17 -6.5 14.7224
851 1 16 -17 -7.5 14.7224
852 0 17 -17 -8.5 14.7224
853 -1 17 -16 -9 13.8564
854 -2 17 -15 -9.5 12.9904
855 -3 17 -14 -10 12.1244
856 -4 17 -13 -10.5 11.2583
857 -5 17 -12 -11 10.3923
858 -6 17 -11 -11.5 9.52628
859 -7 17 -10 -12 8.66025
860 -8 17 -9 -12.5 7.79423
861 -9 17 -8 -13 6.9282
862 -10 17 -7 -13.5 6.06218
863 -11 17 -6 -14 5.19615
864 -12 17 -5 -14.5 4.33013
865 -13 17 -4 -15 3.4641
866 -14 17 -3 -15.5 2.59808
867 -15 17 -2 -16 1.73205
868 -16 17 -1 -16.5 0.866025
869 -17 17 0 -17 0
870 -17 16 1 -16.5 -0.866025
871 -17 15 2 -16 -1.73205
872 -17 14 3 -15.5 -2.59808
873 -17 13 4 -15 -3.4641
874 -17 12 5 -14.5 -4.33013
875 -17 11 6 -14 -5.19615
876 -17 10 7 -13.5 -6.06218
877 -17 9 8 -13 -6.9282
878 -17 8 9 -12.5 -7.79423
879 -17 7 10 -12 -8.66025
880 -17 6 11 -11.5 -9.52628
881 -17 5 12 -11 -10.3923
882 -17 4 13 -10.5 -11.2583
883 -17 3 14 -10 -12.1244
884 -17 2 15 -9.5 -12.9904
885 -17 1 16 -9 -13.8564
886 -17 0 17 -8.5 -14.7224
887 -16 -1 17 -7.5 -14.7224
888 -15 -2 17 -6.5 -14.7224
889 -14 -3 17 -5.5 -14.7224
890 -13 -4 17 -4.5 -14.7224
891 -12 -5 17 -3.5 -14.7224
892 -11 -6 17 -2.5 -14.7224
893 -10 -7 17 -1.5 -14.7224
894 -9 -8 17 -0.5 -14.7224
895 -8 -9 17 0.5 -14.7224
896 -7 -10 17 1.5 -14.7224
897 -6 -11 17 2.5 -14.7224
898 -5 -12 17 3.5 -14.7224
899 -4 -13 17 4.5 -14.7224
900 -3 -14 17 5.5 -14.7224
901 -2 -15 17 6.5 -14.7224
902 -1 -16 17 7.5 -14.7224
903 0 -17 17 8.5 -14.7224
904 1 -17 16 9 -13.8564
905 2 -17 15 9.5 -12.9904
906 3 -17 14 10 -12.1244
907 4 -17 13 10.5 -11.2583
908 5 -17 12 11 -10.3923
909 6 -17 11 11.5 -9.52628
910 7 -17 10 12 -8.66025
911 8 -17 9 12.5 -7.79423
912 9 -17 8 13 -6.9282
913 10 -17 7 13.5 -6.06218
914 11 -17 6 14 -5.19615
915 12 -17 5 14.5 -4.33013
916 13 -17 4 15 -3.4641
917 14 -17 3 15.5 -2.59808
918 15 -17 2 16 -1.73205
919 16 -17 1 16.5 -0.866025
920 18 -18 0 18 0
921 18 -17 -1 17.5 0.866025
922 18 -16 -2 17 1.73205
923 18 -15 -3 16.5 2.59808
924 18 -14 -4 16 3.4641
925 18 -13 -5 15.5 4.33013
926 18 -12 -6 15 5.19615
927 18 -11 -7 14.5 6.06218
928 18 -10 -8 14 6.9282
929 18 -9 -9 13.5 7.79423
930 18 -8 -10 13 8.66025
931 18 -7 -11 12.5 9.52628
932 18 -6 -12 12 10.3923
933 18 -5 -13 11.5 11.2583
934 18 -4 -14 11 12.1244
935 18 -3 -15 10.5 12.9904
936 18 -2 -16 10 13.8564
937 18 -1 -17 9.5 14.7224
938 18 0 -18 9 15.5885
939 17 1 -18 8 15.5885
940 16 2 -18 7 15.5885
941 15 3 -18 6 15.5885
942 14 4 -18 5 15.5885
943 13 5 -18 4 15.5885
944 12 6 -18 3 15.5885
945 11 7 -18 2 15.5885
946 10 8 -18 1 15.5885
947 9 9 -18 0 15.5885
948 8 10 -18 -1 15.5885
949 7 11 -18 -2 15.5885
950 6 12 -18 -3 15.5885
951 5 13 -18 -4 15.5885
952 4 14 -18 -5 15.5885
953 3 15 -18 -6 15.5885
954 2 16 -18 -7 15.5885
955 1 17 -18 -8 15.5885
956 0 18 -18 -9 15.5885
957 -1 18 -17 -9.5 14.7224
958 -2 18 -16 -10 13.8564
959 -3 18 -15 -10.5 12.9904
960 -4 18 -14 -11 12.1244
961 -5 18 -13 -11.5 11.2583
962 -6 18 -12 -12 10.3923
963 -7 18 -11 -12.5 9.52628
964 -8 18 -10 -13 8.66025
965 -9 18 -9 -13.5 7.79423
966 -10 18 -8 -14 6.9282
967 -11 18 -7 -14.5 6.06218
968 -12 18 -6 -15 5.19615
969 -13 18 -5 -15.5 4.33013
970 -14 18 -4 -16 3.4641
971 -15 18 -3 -16.5 2.59808
972 -16 18 -2 -17 1.73205
973 -17 18 -1 -17.5 0.866025
974 -18 18 0 -18 0
975 -18 17 1 -17.5 -0.866025
976 -18 16 2 -17 -1.73205
977 -18 15 3 -16.5 -2.59808
978 -18 14 4 -16 -3.4641
979 -18 13 5 -15.5 -4.33013
980 -18 12 6 -15 -5.19615
981 -18 11 7 -14.5 -6.06218
982 -18 10 8 -14 -6.9282
983 -18 9 9 -13.5 -7.79423
984 -18 8 10 -13 -8.66025
985 -18 7 11 -12.5 -9.52628
986 -18 6 12 -12 -10.3923
987 -18 5 13 -11.5 -11.2583
988 -18 4 14 -11 -12.1244
989 -18 3 15 -10.5 -12.9904
990 -18 2 16 -10 -13.8564
991 -18 1 17 -9.5 -14.7224
992 -18 0 18 -9 -15.5885
993 -17 -1 18 -8 -15.5885
994 -16 -2 18 -7 -15.5885
995 -15 -3 18 -6 -15.5885
996 -14 -4 18 -5 -15.5885
997 -13 -5 18 -4 -15.5885
998 -12 -6 18 -3 -15.5885
999 -11 -7 18 -2 -15.5885
1000 -10 -8 18 -1 -15.5885
1001 -9 -9 18 0 -15.5885
1002 -8 -10 18 1 -15.5885
1003 -7 -11 18 2 -15.5885
1004 -6 -12 18 3 -15.5885
1005 -5 -13 18 4 -15.5885
1006 -4 -14 18 5 -15.5885
1007 -3 -15 18 6 -15.5885
1008 -2 -16 18 7 -15.5885
1009 -1 -17 18 8 -15.5885
1010 0 -18 18 9 -15.5885
1011 1 -18 17 9.5 -14.7224
1012 2 -18 16 10 -13.8564
1013 3 -18 15 10.5 -12.9904
1014 4 -18 14 11 -12.1244
1015 5 -18 13 11.5 -11.2583
1016 6 -18 12 12 -10.3923
1017 7 -18 11 12.5 -9.52628
1018 8 -18 10 13 -8.66025
1019 9 -18 9 13.5 -7.79423
1020 10 -18 8 14 -6.9282
1021 11 -18 7 14.5 -6.06218
1022 12 -18 6 15 -5.19615
1023 13 -18 5 15.5 -4.33013
1024 14 -18 4 16 -3.4641
1025 15 -18 3 16.5 -2.59808
1026 16 -18 2 17 -1.73205
1027 17 -18 1 17.5 -0.866025
1028 19 -19 0 19 0
1029 19 -18 -1 18.5 0.866025
1030 19 -17 -2 18 1.73205
1031 19 -16 -3 17.5 2.59808
1032 19 -15 -4 17 3.4641
1033 19 -14 -5 16.5 4.33013
1034 19 -13 -6 16 5.19615
1035 19 -12 -7 15.5 6.06218
1036 19 -11 -8 15 6.9282
1037 19 -10 -9 14.5 7.79423
1038 19 -9 -10 14 8.66025
1039 19 -8 -11 13.5 9.52628
1040 19 -7 -12 13 10.3923
1041 19 -6 -13 12.5 11.2583
1042 19 -5 -14 12 12.1244
1043 19 -4 -15 11.5 12.9904
1044 19 -3 -16 11 13.8564
1045 19 -2 -17 10.5 14.7224
1046 19 -1 -18 10 15.5885
1047 19 0 -19 9.5 16.4545
1048 18 1 -19 8.5 16.4545
1049 17 2 -19 7.5 16.4545
1050 16 3 -19 6.5 16.4545
1051 15 4 -19 5.5 16.4545
1052 14 5 -19 4.5 16.4545
1053 13 6 -19 3.5 16.4545
1054 12 7 -19 2.5 16.4545
1055 11 8 -19 1.5 16.4545
1056 10 9 -19 0.5 16.4545
1057 9 10 -19 -0.5 16.4545
1058 8 11 -19 -1.5 16.4545
1059 7 12 -19 -2.5 16.4545
1060 6 13 -19 -3.5 16.4545
1061 5 14 -19 -4.5 16.4545
1062 4 15 -19 -5.5 16.4545
1063 3 16 -19 -6.5 16.4545
1064 2 17 -19 -7.5 16.4545
1065 1 18 -19 -8.5 16.4545
1066 0 19 -19 -9.5 16.4545
1067 -1 19 -18 -10 15.5885
1068 -2 19 -17 -10.5 14.7224
1069 -3 19 -16 -11 13.8564
1070 -4 19 -15 -11.5 12.9904
1071 -5 19 -14 -12 12.1244
1072 -6 19 -13 -12.5 11.2583
1073 -7 19 -12 -13 10.3923
1074 -8 19 -11 -13.5 9.52628
1075 -9 19 -10 -14 8.66025
1076 -10 19 -9 -14.5 7.79423
1077 -11 19 -8 -15 6.9282
1078 -12 19 -7 -15.5 6.06218
1079 -13 19 -6 -16 5.19615
1080 -14 19 -5 -16.5 4.33013
1081 -15 19 -4 -17 3.4641
1082 -16 19 -3 -17.5 2.59808
1083 -17 19 -2 -18 1.73205
1084 -18 19 -1 -18.5 0.866025
1085 -19 19 0 -19 0
1086 -19 18 1 -18.5 -0.866025
1087 -19 17 2 -18 -1.73205
1088 -19 16 3 -17.5 -2.59808
1089 -19 15 4 -17 -3.4641
1090 -19 14 5 -16.5 -4.33013
1091 -19 13 6 -16 -5.19615
1092 -19 12 7 -15.5 -6.06218
1093 -19 11 8 -15 -6.9282
1094 -19 10 9 -14.5 -7.79423
1095 -19 9 10 -14 -8.66025
1096 -19 8 11 -13.5 -9.52628
1097 -19 7 12 -13 -10.3923
1098 -19 6 13 -12.5 -11.2583
1099 -19 5 14 -12 -12.1244
1100 -19 4 15 -11.5 -12.9904
1101 -19 3 16 -11 -13.8564
1102 -19 2 17 -10.5 -14.7224
1103 -19 1 18 -10 -15.5885
1104 -19 0 19 -9.5 -16.4545
1105 -18 -1 19 -8.5 -16.4545
1106 -17 -2 19 -7.5 -16.4545
1107 -16 -3 19 -6.5 -16.4545
1108 -15 -4 19 -5.5 -16.4545
1109 -14 -5 19 -4.5 -16.4545
1110 -13 -6 19 -3.5 -16.4545
1111 -12 -7 19 -2.5 -16.4545
1112 -11 -8 19 -1.5 -16.4545
1113 -10 -9 19 -0.5 -16.4545
1114 -9 -10 19 0.5 -16.4545
1115 -8 -11 19 1.5 -16.4545
1116 -7 -12 19 2.5 -16.4545
1117 -6 -13 19 3.5 -16.4545
1118 -5 -14 19 4.5 -16.4545
1119 -4 -15 19 5.5 -16.4545
1120 -3 -16 19 6.5 -16.4545
1121 -2 -17 19 7.5 -16.4545
1122 -1 -18 19 8.5 -16.4545
1123 0 -19 19 9.5 -16.4545
1124 1 -19 18 10 -15.5885
1125 2 -19 17 10.5 -14.7224
1126 3 -19 16 11 -13.8564
1127 4 -19 15 11.5 -12.9904
1128 5 -19 14 12 -12.1244
1129 6 -19 13 12.5 -11.2583
1130 7 -19 12 13 -10.3923
1131 8 -19 11 13.5 -9.52628
1132 9 -19 10 14 -8.66025
1133 10 -19 9 14.5 -7.79423
1134 11 -19 8 15 -6.9282
1135 12 -19 7 15.5 -6.06218
1136 13 -19 6 16 -5.19615
1137 14 -19 5 16.5 -4.33013
1138 15 -19 4 17 -3.4641
1139 16 -19 3 17.5 -2.59808
1140 17 -19 2 18 -1.73205
1141 18 -19 1 18.5 -0.866025
