  2     -9.093      -2.66       1681
  3     -8.614      -2.52       1682
  4     -8.136      -2.38       1683
  5     -7.657      -2.24       1684
  6     -7.179       -2.1       1685
  7       -6.7      -1.96       1686
  8     -6.222      -1.82       1687
  9     -5.743      -1.68       1688
 10     -5.264      -1.54       1689
 11     -4.786       -1.4       1690
 12     -4.307      -1.26       1691
 13     -3.829      -1.12       1692
 14      -3.35    -0.9802       1693
 15     -2.872    -0.8402       1694
 16     -2.393    -0.7002       1695
 17     -1.914    -0.5601       1696
 18     -1.436    -0.4201       1697
 19    -0.9572    -0.2801       1698
 20    -0.4786    -0.1401       1699
 21 -7.251e-05 -6.133e-05       1700
 22     0.4785       0.14       1701
 23     0.9571       0.28       1702
 24      1.436       0.42       1703
 25      1.914       0.56       1704
 26      2.393        0.7       1705
 27      2.871     0.8401       1706
 28       3.35     0.9801       1707
 29      3.829       1.12       1708
 30      4.307       1.26       1709
 31      4.786        1.4       1710
 32      5.264       1.54       1711
 33      5.743       1.68       1712
 34      6.221       1.82       1713
 35        6.7       1.96       1714
 36      7.179        2.1       1715
 37      7.657       2.24       1716
 38      8.136       2.38       1717
 39      8.614       2.52       1718
 40      9.093       2.66       1719
 41      9.571        2.8       1720
  1     -9.554     -2.175       1680
  2     -9.076     -2.066       1681
  3     -8.599     -1.957       1682
  4     -8.121     -1.849       1683
  5     -7.643      -1.74       1684
  6     -7.166     -1.631       1685
  7     -6.688     -1.522       1686
  8      -6.21     -1.414       1687
  9     -5.732     -1.305       1688
 10     -5.255     -1.196       1689
 11     -4.777     -1.087       1690
 12     -4.299    -0.9787       1691
 13     -3.822      -0.87       1692
 14     -3.344    -0.7612       1693
 15     -2.866    -0.6525       1694
 16     -2.389    -0.5437       1695
 17     -1.911     -0.435       1696
 18     -1.433    -0.3263       1697
 19    -0.9554    -0.2175       1698
 20    -0.4777    -0.1088       1699
 21  1.096e-06 -5.185e-05       1700
 22     0.4777     0.1087       1701
 23     0.9554     0.2174       1702
 24      1.433     0.3262       1703
 25      1.911     0.4349       1704
 26      2.389     0.5436       1705
 27      2.866     0.6524       1706
 28      3.344     0.7611       1707
 29      3.822     0.8699       1708
 30      4.299     0.9786       1709
 31      4.777      1.087       1710
 32      5.255      1.196       1711
 33      5.732      1.305       1712
 34       6.21      1.414       1713
 35      6.688      1.522       1714
 36      7.166      1.631       1715
 37      7.643       1.74       1716
 38      8.121      1.848       1717
 39      8.599      1.957       1718
 40      9.076      2.066       1719
 41      9.554      2.175       1720
  1     -9.541     -1.552       1680
  2     -9.064     -1.474       1681
  3     -8.587     -1.396       1682
  4      -8.11     -1.319       1683
  5     -7.633     -1.241       1684
  6     -7.156     -1.164       1685
  7     -6.679     -1.086       1686
  8     -6.202     -1.009       1687
  9     -5.725    -0.9309       1688
