10.00000 1696.797
20.00000 16383.65
30.00000 40841.29
40.00000 67440.68
50.00000 88214.84
60.00000 105451.4
80.00000 120648.5
100.0000 141473.7
150.0000 176037.4
250.0000 203711.1
500.0000 250056.7
1000.000 272224.2
2000.000 268621.1
