1 561.557
1.1 544.91
1.2 517.618
1.3 478.62
1.4 429.202
1.5 372.768
1.6 313.811
1.7 256.678
1.8 204.672
1.9 159.696
2 122.36
2.1 92.3465
2.2 68.7988
2.3 50.6526
2.4 36.8443
2.5 26.4291
2.6 18.6195
2.7 12.7914
2.8 8.46029
2.9 5.26023
3 2.9135
