Enter h (km): 12
  1  1805.4000  -825.0000  -325.0000  -817.1337  -324.5073   113.6783   0.07383386   3.51962137   0.26573136   0.10552957   0.95825381
  2  1805.4000  -825.0000  -275.0000  -817.1337  -274.7011   109.2895   0.07237300   3.46589971   0.26605008   0.08943977   0.95980096
  3  1805.4000  -825.0000  -225.0000  -817.1337  -224.8361   105.6263   0.07113209   3.41010022   0.26631698   0.07327769   0.96109606
  4  1805.4000  -825.0000  -175.0000  -817.1337  -174.9228   102.6920   0.07012314   3.35247850   0.26653137   0.05705604   0.96213598
  5  1805.4000  -825.0000  -125.0000  -817.1337  -124.9719   100.4890   0.06935656   3.29335594   0.26669266   0.04078780   0.96291816
  6  1805.4000  -825.0000   -75.0000  -817.1337   -74.9939    99.0194   0.06884065   3.23311305   0.26680044   0.02448609   0.96344069
  7  1805.4000  -825.0000   -25.0000  -817.1337   -24.9998    98.2842   0.06858120   3.17217755   0.26685440   0.00816428   0.96370227
  8  1805.4000  -825.0000    25.0000  -817.1337    24.9998    98.2842   0.06858120   3.11100769   0.26685440  -0.00816428   0.96370227
  9  1805.4000  -825.0000    75.0000  -817.1337    74.9939    99.0194   0.06884065   3.05007219   0.26680044  -0.02448609   0.96344069
 10  1805.4000  -825.0000   125.0000  -817.1337   124.9719   100.4890   0.06935656   2.98982930   0.26669266  -0.04078780   0.96291816
 11  1805.4000  -825.0000   175.0000  -817.1337   174.9228   102.6920   0.07012314   2.93070674   0.26653137  -0.05705604   0.96213598
 12  1805.4000  -825.0000   225.0000  -817.1337   224.8361   105.6263   0.07113209   2.87308502   0.26631698  -0.07327769   0.96109606
 13  1805.4000  -825.0000   275.0000  -817.1337   274.7011   109.2895   0.07237300   2.81728554   0.26605008  -0.08943977   0.95980096
 14  1805.4000  -825.0000   325.0000  -817.1337   324.5073   113.6783   0.07383386   2.76356387   0.26573136  -0.10552957   0.95825381
 15  1805.4000  -775.0000  -375.0000  -768.4574  -374.2443   107.4391   0.07174870   3.59479213   0.25032829   0.12191168   0.96045473
 16  1805.4000  -775.0000  -325.0000  -768.4574  -324.5073   102.3282   0.06999710   3.54116058   0.25067924   0.10585784   0.96226506
 17  1805.4000  -775.0000  -275.0000  -768.4574  -274.7011    97.9393   0.06845918   3.48490739   0.25098181   0.08971867   0.96382503
 18  1805.4000  -775.0000  -225.0000  -768.4574  -224.8361    94.2762   0.06715003   3.42622924   0.25123520   0.07350667   0.96513089
 19  1784.7300  -775.0000  -175.0000  -768.4574  -174.9228    91.3419   0.06608361   3.36540747   0.25143874   0.05723462   0.96617947
 20  1784.7300  -775.0000  -125.0000  -768.4574  -124.9719    89.1389   0.06527211   3.30280828   0.25159187   0.04091562   0.96696817
 21  1784.7300  -775.0000   -75.0000  -768.4574   -74.9939    87.6692   0.06472533   3.23887467   0.25169418   0.02456288   0.96749507
 22  1784.7300  -775.0000   -25.0000  -768.4574   -24.9998    86.9341   0.06445017   3.17411351   0.25174542   0.00818989   0.96775884
 23  1784.7300  -775.0000    25.0000  -768.4574    24.9998    86.9341   0.06445017   3.10907173   0.25174542  -0.00818989   0.96775884
 24  1784.7300  -775.0000    75.0000  -768.4574    74.9939    87.6692   0.06472533   3.04431057   0.25169418  -0.02456288   0.96749507
 25  1784.7300  -775.0000   125.0000  -768.4574   124.9719    89.1389   0.06527211   2.98037696   0.25159187  -0.04091562   0.96696817
 26  1784.7300  -775.0000   175.0000  -768.4574   174.9228    91.3419   0.06608361   2.91777778   0.25143874  -0.05723462   0.96617947
 27  1805.4000  -775.0000   225.0000  -768.4574   224.8361    94.2762   0.06715003   2.85695601   0.25123520  -0.07350667   0.96513089
 28  1805.4000  -775.0000   275.0000  -768.4574   274.7011    97.9393   0.06845918   2.79827785   0.25098181  -0.08971867   0.96382503
 29  1805.4000  -775.0000   325.0000  -768.4574   324.5073   102.3282   0.06999710   2.74202466   0.25067924  -0.10585784   0.96226506
 30  1805.4000  -775.0000   375.0000  -768.4574   374.2443   107.4391   0.07174870   2.68839312   0.25032829  -0.12191168   0.96045473
 31  1805.4000  -725.0000  -425.0000  -719.6271  -423.9018   102.5817   0.07008497   3.67392731   0.23473392   0.13827179   0.96217509
 32  1805.4000  -725.0000  -375.0000  -719.6271  -374.2443    96.7532   0.06803790   3.62115359   0.23511035   0.12226987   0.96424748
 33  1784.7300  -725.0000  -325.0000  -719.6271  -324.5073    91.6424   0.06619357   3.56522632   0.23544196   0.10616976   0.96607198
 34  1784.7300  -725.0000  -275.0000  -719.6271  -274.7011    87.2535   0.06456986   3.50624776   0.23572784   0.08998368   0.96764421
 35  1784.7300  -725.0000  -225.0000  -719.6271  -224.8361    83.5904   0.06318422   3.44441748   0.23596727   0.07372424   0.96896036
 36  1784.7300  -725.0000  -175.0000  -719.6271  -174.9228    80.6560   0.06205298   3.38004231   0.23615958   0.05740431   0.97001722
 37  1784.7300  -725.0000  -125.0000  -719.6271  -124.9719    78.4531   0.06119056   3.31353974   0.23630428   0.04103708   0.97081216
 38  1784.7300  -725.0000   -75.0000  -719.6271   -74.9939    76.9834   0.06060866   3.24542999   0.23640097   0.02463586   0.97134322
 39  1784.7300  -725.0000   -25.0000  -719.6271   -24.9998    76.2482   0.06031556   3.17631865   0.23644937   0.00821424   0.97160909
 40  1784.7300  -725.0000    25.0000  -719.6271    24.9998    76.2482   0.06031556   3.10686660   0.23644937  -0.00821424   0.97160909
 41  1784.7300  -725.0000    75.0000  -719.6271    74.9939    76.9834   0.06060866   3.03775525   0.23640097  -0.02463586   0.97134322
 42  1784.7300  -725.0000   125.0000  -719.6271   124.9719    78.4531   0.06119056   2.96964550   0.23630428  -0.04103708   0.97081216
 43  1784.7300  -725.0000   175.0000  -719.6271   174.9228    80.6560   0.06205298   2.90314293   0.23615958  -0.05740431   0.97001722
 44  1784.7300  -725.0000   225.0000  -719.6271   224.8361    83.5904   0.06318422   2.83876777   0.23596727  -0.07372424   0.96896036
 45  1784.7300  -725.0000   275.0000  -719.6271   274.7011    87.2535   0.06456986   2.77693748   0.23572784  -0.08998368   0.96764421
 46  1784.7300  -725.0000   325.0000  -719.6271   324.5073    91.6424   0.06619357   2.71795893   0.23544196  -0.10616976   0.96607198
 47  1805.4000  -725.0000   375.0000  -719.6271   374.2443    96.7532   0.06803790   2.66203165   0.23511035  -0.12226987   0.96424748
 48  1805.4000  -725.0000   425.0000  -719.6271   423.9018   102.5817   0.07008497   2.60925794   0.23473392  -0.13827179   0.96217509
 49  1805.4000  -675.0000  -475.0000  -670.6511  -473.4697    99.1098   0.06887249   3.75632405   0.21896730   0.15458766   0.96340852
 50  1784.7300  -675.0000  -425.0000  -670.6511  -423.9018    92.5685   0.06653137   3.70526338   0.21936228   0.13865341   0.96574087
 51  1784.7300  -675.0000  -375.0000  -670.6511  -374.2443    86.7400   0.06437732   3.65058088   0.21971605   0.12260843   0.96782851
 52  1784.7300  -675.0000  -325.0000  -670.6511  -324.5073    81.6291   0.06243029   3.59225225   0.22002768   0.10646458   0.96966650
 53  1784.7300  -675.0000  -275.0000  -670.6511  -274.7011    77.2402   0.06071073   3.53035045   0.22029636   0.09023418   0.97125038
 54  1784.7300  -675.0000  -225.0000  -670.6511  -224.8361    73.5771   0.05923892   3.46506763   0.22052139   0.07392990   0.97257631
 55  1763.2600  -675.0000  -175.0000  -670.6511  -174.9228    70.6428   0.05803411   3.39673352   0.22070214   0.05756471   0.97364104
 56  1763.2600  -675.0000  -125.0000  -670.6511  -124.9719    68.4398   0.05711355   3.32582378   0.22083813   0.04115189   0.97444191
 57  1763.2600  -675.0000   -75.0000  -670.6511   -74.9939    66.9702   0.05649136   3.25295258   0.22092901   0.02470484   0.97497694
 58  1763.2600  -675.0000   -25.0000  -670.6511   -24.9998    66.2350   0.05617764   3.17885232   0.22097451   0.00823725   0.97524480
 59  1763.2600  -675.0000    25.0000  -670.6511    24.9998    66.2350   0.05617764   3.10433292   0.22097451  -0.00823725   0.97524480
 60  1763.2600  -675.0000    75.0000  -670.6511    74.9939    66.9702   0.05649136   3.03023267   0.22092901  -0.02470484   0.97497694
 61  1763.2600  -675.0000   125.0000  -670.6511   124.9719    68.4398   0.05711355   2.95736146   0.22083813  -0.04115189   0.97444191
 62  1763.2600  -675.0000   175.0000  -670.6511   174.9228    70.6428   0.05803411   2.88645172   0.22070214  -0.05756471   0.97364104
 63  1784.7300  -675.0000   225.0000  -670.6511   224.8361    73.5771   0.05923892   2.81811762   0.22052139  -0.07392990   0.97257631
 64  1784.7300  -675.0000   275.0000  -670.6511   274.7011    77.2402   0.06071073   2.75283480   0.22029636  -0.09023418   0.97125038
 65  1784.7300  -675.0000   325.0000  -670.6511   324.5073    81.6291   0.06243029   2.69093299   0.22002768  -0.10646458   0.96966650
 66  1784.7300  -675.0000   375.0000  -670.6511   374.2443    86.7400   0.06437732   2.63260436   0.21971605  -0.12260843   0.96782851
