1 2.41706
1.30103 3.65343
1.47712 4.14351
1.60206 4.41364
1.69897 4.61492
1.77815 4.69687
1.90309 4.79197
2 4.8237
2.17609 4.86767
2.39794 4.8642
2.69897 4.97965
3 4.9927
3.30103 5.05322
