Enter h (km): 100
  1  1805.4000  -825.0000  -325.0000  -817.1337  -324.5073   113.6783   0.00880189   3.51962137   0.23663741   0.09397552   0.96704257
  2  1805.4000  -825.0000  -275.0000  -817.1337  -274.7011   109.2895   0.00862994   3.46589971   0.23692417   0.07964833   0.96825776
  3  1805.4000  -825.0000  -225.0000  -817.1337  -224.8361   105.6263   0.00848377   3.41010022   0.23716430   0.06525627   0.96927535
  4  1805.4000  -825.0000  -175.0000  -817.1337  -174.9228   102.6920   0.00836486   3.35247850   0.23735719   0.05081076   0.97009269
  5  1805.4000  -825.0000  -125.0000  -817.1337  -124.9719   100.4890   0.00827448   3.29335594   0.23750231   0.03632345   0.97070761
  6  1805.4000  -825.0000   -75.0000  -817.1337   -74.9939    99.0194   0.00821363   3.23311305   0.23759928   0.02180610   0.97111847
  7  1805.4000  -825.0000   -25.0000  -817.1337   -24.9998    98.2842   0.00818302   3.17217755   0.23764782   0.00727072   0.97132417
  8  1805.4000  -825.0000    25.0000  -817.1337    24.9998    98.2842   0.00818302   3.11100769   0.23764782  -0.00727072   0.97132417
  9  1805.4000  -825.0000    75.0000  -817.1337    74.9939    99.0194   0.00821363   3.05007219   0.23759928  -0.02180610   0.97111847
 10  1805.4000  -825.0000   125.0000  -817.1337   124.9719   100.4890   0.00827448   2.98982930   0.23750231  -0.03632345   0.97070761
 11  1805.4000  -825.0000   175.0000  -817.1337   174.9228   102.6920   0.00836486   2.93070674   0.23735719  -0.05081076   0.97009269
 12  1805.4000  -825.0000   225.0000  -817.1337   224.8361   105.6263   0.00848377   2.87308502   0.23716430  -0.06525627   0.96927535
 13  1805.4000  -825.0000   275.0000  -817.1337   274.7011   109.2895   0.00862994   2.81728554   0.23692417  -0.07964833   0.96825776
 14  1805.4000  -825.0000   325.0000  -817.1337   324.5073   113.6783   0.00880189   2.76356387   0.23663741  -0.09397552   0.96704257
 15  1805.4000  -775.0000  -375.0000  -768.4574  -374.2443   107.4391   0.00855641   3.59479213   0.22292469   0.10856593   0.96877140
 16  1805.4000  -775.0000  -325.0000  -768.4574  -324.5073   102.3282   0.00835000   3.54116058   0.22324044   0.09427088   0.97019416
 17  1805.4000  -775.0000  -275.0000  -768.4574  -274.7011    97.9393   0.00816862   3.48490739   0.22351267   0.07989926   0.97142071
 18  1805.4000  -775.0000  -225.0000  -768.4574  -224.8361    94.2762   0.00801412   3.42622924   0.22374065   0.06546228   0.97244784
 19  1784.7300  -775.0000  -175.0000  -768.4574  -174.9228    91.3419   0.00788819   3.36540747   0.22392377   0.05097143   0.97327286
 20  1784.7300  -775.0000  -125.0000  -768.4574  -124.9719    89.1389   0.00779232   3.30280828   0.22406154   0.03643845   0.97389356
 21  1784.7300  -775.0000   -75.0000  -768.4574   -74.9939    87.6692   0.00772770   3.23887467   0.22415360   0.02187519   0.97430829
 22  1784.7300  -775.0000   -25.0000  -768.4574   -24.9998    86.9341   0.00769518   3.17411351   0.22419970   0.00729376   0.97451593
 23  1784.7300  -775.0000    25.0000  -768.4574    24.9998    86.9341   0.00769518   3.10907173   0.22419970  -0.00729376   0.97451593
 24  1784.7300  -775.0000    75.0000  -768.4574    74.9939    87.6692   0.00772770   3.04431057   0.22415360  -0.02187519   0.97430829
 25  1784.7300  -775.0000   125.0000  -768.4574   124.9719    89.1389   0.00779232   2.98037696   0.22406154  -0.03643845   0.97389356
 26  1784.7300  -775.0000   175.0000  -768.4574   174.9228    91.3419   0.00788819   2.91777778   0.22392377  -0.05097143   0.97327286
 27  1805.4000  -775.0000   225.0000  -768.4574   224.8361    94.2762   0.00801412   2.85695601   0.22374065  -0.06546228   0.97244784
 28  1805.4000  -775.0000   275.0000  -768.4574   274.7011    97.9393   0.00816862   2.79827785   0.22351267  -0.07989926   0.97142071
