 10 0.01
 12.5892541179417 0.00630957344480193
 15.8489319246111 0.00398107170553497
 19.9526231496888 0.00251188643150958
 25.1188643150958 0.00158489319246111
 31.6227766016838 0.001
 39.8107170553497 0.000630957344480193
 50.1187233627272 0.000398107170553497
 63.0957344480193 0.000251188643150958
 79.4328234724282 0.000158489319246111
 100 0.0001
 125.892541179417 6.30957344480193e-05
 158.489319246111 3.98107170553497e-05
 199.526231496888 2.51188643150958e-05
 251.188643150958 1.58489319246111e-05
 316.227766016838 1e-05
 398.107170553497 6.30957344480193e-06
 501.187233627272 3.98107170553497e-06
 630.957344480194 2.51188643150958e-06
 794.328234724281 1.58489319246111e-06
 1000 1e-06
 1258.92541179417 6.30957344480193e-07
 1584.89319246111 3.98107170553497e-07
 1995.26231496888 2.51188643150958e-07
 2511.88643150958 1.58489319246111e-07
 3162.27766016838 1e-07
 3981.07170553497 6.30957344480193e-08
 5011.87233627273 3.98107170553497e-08
 6309.57344480194 2.51188643150958e-08
 7943.28234724282 1.58489319246111e-08
 10000 1e-08
 12589.2541179417 6.30957344480192e-09
