# Created by Octave 2.0.16, Fri Jul 28 13:19:52 2000 <gonzalez@charm>
# name: pts3d
# type: matrix
# rows: 920
# columns: 3
 -817.226128797 -324.5073 114.674019296531
 -817.212068937852 -274.7011 110.28642442521
 -817.197929734957 -224.8361 106.624235138748
 -817.183725051805 -174.9228 103.690747963298
 -817.169469058298 -124.9719 101.488360082487
 -817.155176218752 -74.9939 100.019169359417
 -817.140861198791 -24.9998 99.2841743582872
 -817.12653878121 24.9998 99.284174358144
 -817.112223761253 74.9939 100.019169358987
 -817.097930931709 124.9719 101.488360082129
 -817.083674938208 174.9228 103.690747962798
 -817.069470245084 224.8361 106.624235137463
 -817.055331052178 274.7011 110.286424424426
 -817.041271193042 324.5073 114.674019295607
 -768.564128073147 -374.2443 108.433388247141
 -768.550118527484 -324.5073 103.323892359447
 -768.53601541505 -274.7011 98.936205018804
 -768.521832294507 -224.8361 95.2741220808383
 -768.507583142993 -174.9228 92.3406400323204
 -768.493282315546 -124.9719 90.1382560223619
 -768.478944253007 -74.9939 88.668967895645
 -768.464583898207 -24.9998 87.9340741954703
 -768.450216091793 24.9998 87.9340741953985
 -768.435855726998 74.9939 88.6689678952141
 -768.421517674461 124.9719 90.1382560220031
 -768.407216837033 174.9228 92.3406400313167
 -768.392967695514 224.8361 95.2741220801939
 -768.378784574981 274.7011 98.9362050180178
 -768.364681452602 324.5073 103.323892357593
 -768.35067191691 374.2443 108.433388246074
 -719.748086169761 -423.9018 103.574354192923
 -719.734143724453 -374.2443 97.7474543140742
 -719.720093793047 -324.5073 92.6380666884328
 -719.705949575899 -274.7011 88.2503865253281
 -719.69172475256 -224.8361 84.5883096358672
 -719.677433362913 -174.9228 81.6547324729766
 -719.66308988602 -124.9719 79.4524521542
 -719.648708947942 -74.9939 77.9831664994232
 -719.634305507648 -24.9998 77.2481740399928
 -719.619894482353 24.9998 77.2481740399208
 -719.60549104206 74.9939 77.9831664992071
 -719.591110103987 124.9719 79.4524521538401
 -719.5767666271 174.9228 81.6547324724733
 -719.562475237461 224.8361 84.5883096352209
 -719.548250404164 274.7011 88.2503865237511
 -719.534106187039 324.5073 92.6380666865729
 -719.520056265604 374.2443 97.7474543130038
 -719.50611383024 423.9018 103.574354192923
 -670.786280765179 -473.4697 100.10062095291
 -670.772421957892 -423.9018 93.5611132089254
 -670.758442115233 -374.2443 87.7342221433349
 -670.744354007357 -324.5073 82.6247423505013
 -670.730170952543 -274.7011 78.2370689906221
 -670.715906680391 -224.8361 74.5749978375449
 -670.701575362187 -174.9228 71.6415253064843
 -670.687191609889 -124.9719 69.4391484856123
 -670.672770093621 -74.9939 67.9699651759501
