-670.6511 -423.9018 92.5685 0.12162157 0.97374749
-670.6511 -374.2443 86.7400 0.10754933 0.97534007
-670.6511 -324.5073 81.6291 0.09338970 0.97674304
-670.6511 -274.7011 77.2402 0.07915358 0.97795260
-670.6511 -224.8361 73.5771 0.06485213 0.97896564
-670.6511 -174.9228 70.6428 0.05049682 0.97977936
-670.6511 -124.9719 68.4398 0.03609945 0.98039156
-670.6511 -74.9939 66.9702 0.02167179 0.98080063
-670.6511 -24.9998 66.2350 0.00722596 0.98100549
-670.6511 24.9998 66.2350 -0.00722597 0.98100549
-670.6511 74.9939 66.9702 -0.02167180 0.98080063
-670.6511 124.9719 68.4398 -0.03609946 0.98039156
-670.6511 174.9228 70.6428 -0.05049683 0.97977936
-670.6511 224.8361 73.5771 -0.06485214 0.97896564
-670.6511 274.7011 77.2402 -0.07915360 0.97795260
-670.6511 324.5073 81.6291 -0.09338970 0.97674304
-670.6511 374.2443 86.7400 -0.10754934 0.97534007
-670.6511 423.9018 92.5685 -0.12162159 0.97374749
-670.6511 473.4697 99.1098 -0.13559592 0.97196931
-621.5383 -522.9382 97.0256 0.14984991 0.97253478
-621.5383 -473.4697 89.7770 0.13594896 0.97450930
-621.5383 -423.9018 83.2357 0.12193942 0.97630137
-621.5383 -374.2443 77.4072 0.10783131 0.97790653
-621.5383 -324.5073 72.2963 0.09363528 0.97932053
-621.5383 -274.7011 67.9074 0.07936224 0.98053968
-621.5383 -224.8361 64.2443 0.06502344 0.98156071
-621.5383 -174.9228 61.3100 0.05063044 0.98238093
-621.5383 -124.9719 59.1070 0.03619504 0.98299801
-621.5383 -74.9939 57.6373 0.02172922 0.98341036
-621.5383 -24.9998 56.9022 0.00724513 0.98361677
-621.5383 24.9998 56.9022 -0.00724514 0.98361677
-621.5383 74.9939 57.6373 -0.02172923 0.98341036
-621.5383 124.9719 59.1070 -0.03619505 0.98299801
-621.5383 174.9228 61.3100 -0.05063045 0.98238093
-621.5383 224.8361 64.2443 -0.06502345 0.98156071
-621.5383 274.7011 67.9074 -0.07936225 0.98053968
-621.5383 324.5073 72.2963 -0.09363530 0.97932053
-621.5383 374.2443 77.4072 -0.10783133 0.97790653
-621.5383 423.9018 83.2357 -0.12193943 0.97630137
-621.5383 473.4697 89.7770 -0.13594897 0.97450930
-621.5383 522.9382 97.0256 -0.14984991 0.97253478
-572.2976 -572.2976 96.3307 0.16402574 0.97272354
-572.2976 -522.9382 88.3807 0.15021163 0.97489095
-572.2976 -473.4697 81.1321 0.13627850 0.97687978
-572.2976 -423.9018 74.5908 0.12223607 0.97868496
-572.2976 -374.2443 68.7622 0.10809451 0.98030186
-572.2976 -324.5073 63.6514 0.09386446 0.98172629
-572.2976 -274.7011 59.2625 0.07955699 0.98295438
-572.2976 -224.8361 55.5994 0.06518330 0.98398298
-572.2976 -174.9228 52.6651 0.05075514 0.98480922
-572.2976 -124.9719 50.4621 0.03628434 0.98543090
-572.2976 -74.9939 48.9924 0.02178286 0.98584628
-572.2976 -24.9998 48.2573 0.00726302 0.98605424
-572.2976 24.9998 48.2573 -0.00726303 0.98605424
-572.2976 74.9939 48.9924 -0.02178287 0.98584628
-572.2976 124.9719 50.4621 -0.03628435 0.98543090
-572.2976 174.9228 52.6651 -0.05075515 0.98480922
-572.2976 224.8361 55.5994 -0.06518332 0.98398298
-572.2976 274.7011 59.2625 -0.07955699 0.98295438
-572.2976 324.5073 63.6514 -0.09386447 0.98172629
-572.2976 374.2443 68.7622 -0.10809452 0.98030186
-572.2976 423.9018 74.5908 -0.12223608 0.97868496
-572.2976 473.4697 81.1321 -0.13627850 0.97687978
-572.2976 522.9382 88.3807 -0.15021163 0.97489095
-572.2976 572.2976 96.3307 -0.16402575 0.97272354
-522.9382 -621.5383 97.0256 0.17810418 0.97253478
-522.9382 -572.2976 88.3807 0.16438994 0.97489095
-522.9382 -522.9382 80.4307 0.15054663 0.97707289
-522.9382 -473.4697 73.1821 0.13658366 0.97907507
-522.9382 -423.9018 66.6407 0.12251080 0.98089242
-522.9382 -374.2443 60.8122 0.10833827 0.98252022
-522.9382 -324.5073 55.7014 0.09407678 0.98395431
-522.9382 -274.7011 51.3125 0.07973735 0.98519075
-522.9382 -224.8361 47.6494 0.06533141 0.98622632
-522.9382 -174.9228 44.7151 0.05087064 0.98705822
-522.9382 -124.9719 42.5121 0.03636703 0.98768413
-522.9382 -74.9939 41.0424 0.02183255 0.98810238
-522.9382 -24.9998 40.3073 0.00727956 0.98831177
-522.9382 24.9998 40.3073 -0.00727957 0.98831177
-522.9382 74.9939 41.0424 -0.02183256 0.98810238
-522.9382 124.9719 42.5121 -0.03636704 0.98768413
-522.9382 174.9228 44.7151 -0.05087065 0.98705822
-522.9382 224.8361 47.6494 -0.06533142 0.98622632
-522.9382 274.7011 51.3125 -0.07973737 0.98519075
-522.9382 324.5073 55.7014 -0.09407678 0.98395431
-522.9382 374.2443 60.8122 -0.10833827 0.98252022
-522.9382 423.9018 66.6407 -0.12251081 0.98089242
-522.9382 473.4697 73.1821 -0.13658367 0.97907507
-522.9382 522.9382 80.4307 -0.15054664 0.97707289
-522.9382 572.2976 88.3807 -0.16438994 0.97489095
-522.9382 621.5383 97.0256 -0.17810415 0.97253478
-473.4697 -670.6511 99.1098 0.19206630 0.97196931
-473.4697 -621.5383 89.7770 0.17846444 0.97450930
-473.4697 -572.2976 81.1321 0.16472413 0.97687978
-473.4697 -522.9382 73.1821 0.15085402 0.97907507
-473.4697 -473.4697 65.9334 0.13686368 0.98108953
-473.4697 -423.9018 59.3921 0.12276289 0.98291808
-473.4697 -374.2443 53.5636 0.10856195 0.98455596
-473.4697 -324.5073 48.4527 0.09427155 0.98599893
-473.4697 -274.7011 44.0639 0.07990286 0.98724312
-473.4697 -224.8361 40.4007 0.06546731 0.98828518
-473.4697 -174.9228 37.4664 0.05097668 0.98912221
-473.4697 -124.9719 35.2635 0.03644288 0.98975205
-473.4697 -74.9939 33.7938 0.02187814 0.99017292
-473.4697 -24.9998 33.0586 0.00729477 0.99038368
-473.4697 24.9998 33.0586 -0.00729478 0.99038368
-473.4697 74.9939 33.7938 -0.02187815 0.99017292
-473.4697 124.9719 35.2635 -0.03644289 0.98975205
-473.4697 174.9228 37.4664 -0.05097669 0.98912221
-473.4697 224.8361 40.4007 -0.06546732 0.98828518
-473.4697 274.7011 44.0639 -0.07990287 0.98724312
-473.4697 324.5073 48.4527 -0.09427156 0.98599893
-473.4697 374.2443 53.5636 -0.10856196 0.98455596
-473.4697 423.9018 59.3921 -0.12276290 0.98291808
-473.4697 473.4697 65.9334 -0.13686369 0.98108953
-473.4697 522.9382 73.1821 -0.15085404 0.97907507
-473.4697 572.2976 81.1321 -0.16472411 0.97687978
-473.4697 621.5383 89.7770 -0.17846446 0.97450930
-473.4697 670.6511 99.1098 -0.19206628 0.97196931
-423.9018 -719.6271 102.5817 0.20589380 0.97102940
-423.9018 -670.6511 92.5685 0.19241640 0.97374749
-423.9018 -621.5383 83.2357 0.17879146 0.97630137
-423.9018 -572.2976 74.5908 0.16502739 0.97868496
-423.9018 -522.9382 66.6407 0.15113306 0.98089242
-423.9018 -473.4697 59.3921 0.13711789 0.98291808
-423.9018 -423.9018 52.8508 0.12299175 0.98475683
-423.9018 -374.2443 47.0223 0.10876501 0.98640394
-423.9018 -324.5073 41.9114 0.09444840 0.98785502
-423.9018 -274.7011 37.5226 0.08005315 0.98910618
-423.9018 -224.8361 33.8594 0.06559070 0.99015415
-423.9018 -174.9228 30.9251 0.05107290 0.99099594
-423.9018 -124.9719 28.7222 0.03651177 0.99162936
-423.9018 -74.9939 27.2525 0.02191953 0.99205261
-423.9018 -24.9998 26.5173 0.00730859 0.99226451
-423.9018 24.9998 26.5173 -0.00730860 0.99226451
-423.9018 74.9939 27.2525 -0.02191954 0.99205261
-423.9018 124.9719 28.7222 -0.03651178 0.99162936
-423.9018 174.9228 30.9251 -0.05107291 0.99099594
-423.9018 224.8361 33.8594 -0.06559071 0.99015415
-423.9018 274.7011 37.5226 -0.08005316 0.98910618
-423.9018 324.5073 41.9114 -0.09444841 0.98785502
-423.9018 374.2443 47.0223 -0.10876501 0.98640394
-423.9018 423.9018 52.8508 -0.12299176 0.98475683
-423.9018 473.4697 59.3921 -0.13711789 0.98291808
-423.9018 522.9382 66.6407 -0.15113306 0.98089242
-423.9018 572.2976 74.5908 -0.16502741 0.97868496
-423.9018 621.5383 83.2357 -0.17879148 0.97630137
-423.9018 670.6511 92.5685 -0.19241638 0.97374749
-423.9018 719.6271 102.5817 -0.20589380 0.97102940
-374.2443 -768.4574 107.4391 0.21956910 0.96971905
-374.2443 -719.6271 96.7532 0.20622751 0.97260875
-374.2443 -670.6511 86.7400 0.19272996 0.97534007
-374.2443 -621.5383 77.4072 0.17908438 0.97790653
-374.2443 -572.2976 68.7622 0.16529910 0.98030186
-374.2443 -522.9382 60.8122 0.15138300 0.98252022
-374.2443 -473.4697 53.5636 0.13734560 0.98455596
-374.2443 -423.9018 47.0223 0.12319674 0.98640394
-374.2443 -374.2443 41.1938 0.10894690 0.98805928
-374.2443 -324.5073 36.0829 0.09460682 0.98951763
-374.2443 -274.7011 31.6941 0.08018775 0.99077517
-374.2443 -224.8361 28.0309 0.06570122 0.99182838
-374.2443 -174.9228 25.0966 0.05115911 0.99267447
-374.2443 -124.9719 22.8936 0.03657348 0.99331105
-374.2443 -74.9939 21.4240 0.02195659 0.99373645
-374.2443 -24.9998 20.6888 0.00732095 0.99394947
-374.2443 24.9998 20.6888 -0.00732096 0.99394947
-374.2443 74.9939 21.4240 -0.02195660 0.99373645
-374.2443 124.9719 22.8936 -0.03657348 0.99331105
-374.2443 174.9228 25.0966 -0.05115911 0.99267447
-374.2443 224.8361 28.0309 -0.06570123 0.99182838
-374.2443 274.7011 31.6941 -0.08018775 0.99077517
-374.2443 324.5073 36.0829 -0.09460682 0.98951763
-374.2443 374.2443 41.1938 -0.10894690 0.98805928
-374.2443 423.9018 47.0223 -0.12319675 0.98640394
-374.2443 473.4697 53.5636 -0.13734558 0.98455596
-374.2443 522.9382 60.8122 -0.15138298 0.98252022
-374.2443 572.2976 68.7622 -0.16529909 0.98030186
-374.2443 621.5383 77.4072 -0.17908438 0.97790653
-374.2443 670.6511 86.7400 -0.19272998 0.97534007
-374.2443 719.6271 96.7532 -0.20622748 0.97260875
-374.2443 768.4574 107.4391 -0.21956909 0.96971905
-324.5073 -817.1337 113.6783 0.23307529 0.96804357
-324.5073 -768.4574 102.3282 0.21988018 0.97109795
-324.5073 -719.6271 91.6424 0.20652141 0.97399998
-324.5073 -670.6511 81.6291 0.19300620 0.97674304
-324.5073 -621.5383 72.2963 0.17934240 0.97932053
-324.5073 -572.2976 63.6514 0.16553842 0.98172629
-324.5073 -522.9382 55.7014 0.15160315 0.98395431
-324.5073 -473.4697 48.4527 0.13754617 0.98599893
-324.5073 -423.9018 41.9114 0.12337733 0.98785502
-324.5073 -374.2443 36.0829 0.10910714 0.98951763
-324.5073 -324.5073 30.9721 0.09474638 0.99098247
-324.5073 -274.7011 26.5832 0.08030634 0.99224555
-324.5073 -224.8361 22.9200 0.06579861 0.99330342
-324.5073 -174.9228 19.9857 0.05123505 0.99415326
-324.5073 -124.9719 17.7828 0.03662784 0.99479276
-324.5073 -74.9939 16.3131 0.02198927 0.99522007
-324.5073 -24.9998 15.5779 0.00733185 0.99543399
-324.5073 24.9998 15.5779 -0.00733186 0.99543399
-324.5073 74.9939 16.3131 -0.02198927 0.99522007
-324.5073 124.9719 17.7828 -0.03662785 0.99479276
-324.5073 174.9228 19.9857 -0.05123506 0.99415326
-324.5073 224.8361 22.9200 -0.06579862 0.99330342
-324.5073 274.7011 26.5832 -0.08030635 0.99224555
-324.5073 324.5073 30.9721 -0.09474638 0.99098247
-324.5073 374.2443 36.0829 -0.10910714 0.98951763
-324.5073 423.9018 41.9114 -0.12337734 0.98785502
-324.5073 473.4697 48.4527 -0.13754617 0.98599893
-324.5073 522.9382 55.7014 -0.15160315 0.98395431
-324.5073 572.2976 63.6514 -0.16553843 0.98172629
-324.5073 621.5383 72.2963 -0.17934239 0.97932053
-324.5073 670.6511 81.6291 -0.19300620 0.97674304
-324.5073 719.6271 91.6424 -0.20652142 0.97399998
-324.5073 768.4574 102.3282 -0.21988019 0.97109795
-324.5073 817.1337 113.6783 -0.23307531 0.96804357
-274.7011 -817.1337 109.2895 0.23335785 0.96922123
-274.7011 -768.4574 97.9393 0.22014840 0.97228676
-274.7011 -719.6271 87.2535 0.20677482 0.97519946
-274.7011 -670.6511 77.2402 0.19324438 0.97795260
-274.7011 -621.5383 67.9074 0.17956488 0.98053968
-274.7011 -572.2976 59.2625 0.16574478 0.98295438
-274.7011 -522.9382 51.3125 0.15179303 0.98519075
-274.7011 -473.4697 44.0639 0.13771911 0.98724312
-274.7011 -423.9018 37.5226 0.12353306 0.98910618
-274.7011 -374.2443 31.6941 0.10924534 0.99077517
-274.7011 -324.5073 26.5832 0.09486674 0.99224555
-274.7011 -274.7011 22.1943 0.08040861 0.99351341
-274.7011 -224.8361 18.5312 0.06588258 0.99457538
-274.7011 -174.9228 15.5969 0.05130055 0.99542850
-274.7011 -124.9719 13.3939 0.03667473 0.99607038
-274.7011 -74.9939 11.9242 0.02201744 0.99649930
-274.7011 -24.9998 11.1891 0.00734126 0.99671412
-274.7011 24.9998 11.1891 -0.00734126 0.99671412
-274.7011 74.9939 11.9242 -0.02201744 0.99649930
-274.7011 124.9719 13.3939 -0.03667473 0.99607038
-274.7011 174.9228 15.5969 -0.05130056 0.99542850
-274.7011 224.8361 18.5312 -0.06588258 0.99457538
-274.7011 274.7011 22.1943 -0.08040861 0.99351341
-274.7011 324.5073 26.5832 -0.09486674 0.99224555
-274.7011 374.2443 31.6941 -0.10924533 0.99077517
-274.7011 423.9018 37.5226 -0.12353307 0.98910618
-274.7011 473.4697 44.0639 -0.13771912 0.98724312
-274.7011 522.9382 51.3125 -0.15179302 0.98519075
-274.7011 572.2976 59.2625 -0.16574477 0.98295438
-274.7011 621.5383 67.9074 -0.17956488 0.98053968
-274.7011 670.6511 77.2402 -0.19324437 0.97795260
-274.7011 719.6271 87.2535 -0.20677483 0.97519946
-274.7011 768.4574 97.9393 -0.22014838 0.97228676
-274.7011 817.1337 109.2895 -0.23335783 0.96922123
-224.8361 -817.1337 105.6263 0.23359443 0.97020745
-224.8361 -768.4574 94.2762 0.22037302 0.97328234
-224.8361 -719.6271 83.5904 0.20698705 0.97620398
-224.8361 -670.6511 73.5771 0.19344383 0.97896564
-224.8361 -621.5383 64.2443 0.17975119 0.98156071
-224.8361 -572.2976 55.5994 0.16591761 0.98398298
-224.8361 -522.9382 47.6494 0.15195201 0.98622632
-224.8361 -473.4697 40.4007 0.13786399 0.98828518
-224.8361 -423.9018 33.8594 0.12366351 0.99015415
-224.8361 -374.2443 28.0309 0.10936106 0.99182838
-224.8361 -324.5073 22.9200 0.09496754 0.99330342
-224.8361 -274.7011 18.5312 0.08049426 0.99457538
-224.8361 -224.8361 14.8680 0.06595290 0.99564070
-224.8361 -174.9228 11.9337 0.05135541 0.99649656
-224.8361 -124.9719 9.7308 0.03671400 0.99714053
-224.8361 -74.9939 8.2611 0.02204104 0.99757081
-224.8361 -24.9998 7.5259 0.00734912 0.99778628
-224.8361 24.9998 7.5259 -0.00734913 0.99778628
-224.8361 74.9939 8.2611 -0.02204104 0.99757081
-224.8361 124.9719 9.7308 -0.03671401 0.99714053
-224.8361 174.9228 11.9337 -0.05135541 0.99649656
-224.8361 224.8361 14.8680 -0.06595290 0.99564070
-224.8361 274.7011 18.5312 -0.08049427 0.99457538
-224.8361 324.5073 22.9200 -0.09496752 0.99330342
-224.8361 374.2443 28.0309 -0.10936105 0.99182838
-224.8361 423.9018 33.8594 -0.12366351 0.99015415
-224.8361 473.4697 40.4007 -0.13786398 0.98828518
-224.8361 522.9382 47.6494 -0.15195201 0.98622632
-224.8361 572.2976 55.5994 -0.16591759 0.98398298
-224.8361 621.5383 64.2443 -0.17975120 0.98156071
-224.8361 670.6511 73.5771 -0.19344383 0.97896564
-224.8361 719.6271 83.5904 -0.20698707 0.97620398
-224.8361 768.4574 94.2762 -0.22037300 0.97328234
-224.8361 817.1337 105.6263 -0.23359442 0.97020745
-174.9228 -817.1337 102.6920 0.23378444 0.97099960
-174.9228 -768.4574 91.3419 0.22055343 0.97408199
-174.9228 -719.6271 80.6560 0.20715754 0.97701085
-174.9228 -670.6511 70.6428 0.19360405 0.97977936
-174.9228 -621.5383 61.3100 0.17990088 0.98238093
-174.9228 -572.2976 52.6651 0.16605642 0.98480922
-174.9228 -522.9382 44.7151 0.15207973 0.98705822
-174.9228 -473.4697 37.4664 0.13798034 0.98912221
-174.9228 -423.9018 30.9251 0.12376827 0.99099594
-174.9228 -374.2443 25.0966 0.10945401 0.99267447
-174.9228 -324.5073 19.9857 0.09504851 0.99415326
-174.9228 -274.7011 15.5969 0.08056308 0.99542850
-174.9228 -224.8361 11.9337 0.06600941 0.99649656
-174.9228 -174.9228 8.9994 0.05139947 0.99735457
-174.9228 -124.9719 6.7965 0.03674555 0.99800020
-174.9228 -74.9939 5.3268 0.02205999 0.99843162
-174.9228 -24.9998 4.5916 0.00735545 0.99864769
-174.9228 24.9998 4.5916 -0.00735545 0.99864769
-174.9228 74.9939 5.3268 -0.02205999 0.99843162
-174.9228 124.9719 6.7965 -0.03674556 0.99800020
-174.9228 174.9228 8.9994 -0.05139948 0.99735457
-174.9228 224.8361 11.9337 -0.06600939 0.99649656
-174.9228 274.7011 15.5969 -0.08056307 0.99542850
-174.9228 324.5073 19.9857 -0.09504850 0.99415326
-174.9228 374.2443 25.0966 -0.10945402 0.99267447
-174.9228 423.9018 30.9251 -0.12376827 0.99099594
-174.9228 473.4697 37.4664 -0.13798036 0.98912221
-174.9228 522.9382 44.7151 -0.15207973 0.98705822
-174.9228 572.2976 52.6651 -0.16605642 0.98480922
-174.9228 621.5383 61.3100 -0.17990088 0.98238093
-174.9228 670.6511 70.6428 -0.19360405 0.97977936
-174.9228 719.6271 80.6560 -0.20715752 0.97701085
-174.9228 768.4574 91.3419 -0.22055343 0.97408199
-174.9228 817.1337 102.6920 -0.23378444 0.97099960
-124.9719 -817.1337 100.4890 0.23392743 0.97159559
-124.9719 -768.4574 89.1389 0.22068916 0.97468364
-124.9719 -719.6271 78.4531 0.20728581 0.97761792
-124.9719 -670.6511 68.4398 0.19372459 0.98039156
-124.9719 -621.5383 59.1070 0.18001349 0.98299801
-124.9719 -572.2976 50.4621 0.16616090 0.98543090
-124.9719 -522.9382 42.5121 0.15217583 0.98768413
-124.9719 -473.4697 35.2635 0.13806790 0.98975205
-124.9719 -423.9018 28.7222 0.12384711 0.99162936
-124.9719 -374.2443 22.8936 0.10952397 0.99331105
-124.9719 -324.5073 17.7828 0.09510942 0.99479276
-124.9719 -274.7011 13.3939 0.08061485 0.99607038
-124.9719 -224.8361 9.7308 0.06605193 0.99714053
-124.9719 -174.9228 6.7965 0.05143264 0.99800020
-124.9719 -124.9719 4.5935 0.03676928 0.99864709
-124.9719 -74.9939 3.1238 0.02207425 0.99907935
-124.9719 -24.9998 2.3887 0.00736021 0.99929577
-124.9719 24.9998 2.3887 -0.00736021 0.99929577
-124.9719 74.9939 3.1238 -0.02207425 0.99907935
-124.9719 124.9719 4.5935 -0.03676928 0.99864709
-124.9719 174.9228 6.7965 -0.05143264 0.99800020
-124.9719 224.8361 9.7308 -0.06605192 0.99714053
-124.9719 274.7011 13.3939 -0.08061485 0.99607038
-124.9719 324.5073 17.7828 -0.09510943 0.99479276
-124.9719 374.2443 22.8936 -0.10952397 0.99331105
-124.9719 423.9018 28.7222 -0.12384711 0.99162936
-124.9719 473.4697 35.2635 -0.13806790 0.98975205
-124.9719 522.9382 42.5121 -0.15217583 0.98768413
-124.9719 572.2976 50.4621 -0.16616090 0.98543090
-124.9719 621.5383 59.1070 -0.18001349 0.98299801
-124.9719 670.6511 68.4398 -0.19372460 0.98039156
-124.9719 719.6271 78.4531 -0.20728581 0.97761792
-124.9719 768.4574 89.1389 -0.22068916 0.97468364
-124.9719 817.1337 100.4890 -0.23392743 0.97159559
-74.9939 -817.1337 99.0194 0.23402296 0.97199380
-74.9939 -768.4574 87.6692 0.22077987 0.97508568
-74.9939 -719.6271 76.9834 0.20737149 0.97802353
-74.9939 -670.6511 66.9702 0.19380516 0.98080063
-74.9939 -621.5383 57.6373 0.18008873 0.98341036
-74.9939 -572.2976 48.9924 0.16623069 0.98584628
-74.9939 -522.9382 41.0424 0.15224004 0.98810238
-74.9939 -473.4697 33.7938 0.13812639 0.99017292
-74.9939 -423.9018 27.2525 0.12389978 0.99205261
-74.9939 -374.2443 21.4240 0.10957072 0.99373645
-74.9939 -324.5073 16.3131 0.09515014 0.99522007
-74.9939 -274.7011 11.9242 0.08064944 0.99649930
-74.9939 -224.8361 8.2611 0.06608032 0.99757081
-74.9939 -174.9228 5.3268 0.05145480 0.99843162
-74.9939 -124.9719 3.1238 0.03678515 0.99907935
-74.9939 124.9719 3.1238 -0.03678515 0.99907935
-74.9939 174.9228 5.3268 -0.05145480 0.99843162
-74.9939 224.8361 8.2611 -0.06608032 0.99757081
-74.9939 274.7011 11.9242 -0.08064944 0.99649930
-74.9939 324.5073 16.3131 -0.09515014 0.99522007
-74.9939 374.2443 21.4240 -0.10957072 0.99373645
-74.9939 423.9018 27.2525 -0.12389979 0.99205261
-74.9939 473.4697 33.7938 -0.13812639 0.99017292
-74.9939 522.9382 41.0424 -0.15224004 0.98810238
-74.9939 572.2976 48.9924 -0.16623069 0.98584628
-74.9939 621.5383 57.6373 -0.18008873 0.98341036
-74.9939 670.6511 66.9702 -0.19380516 0.98080063
-74.9939 719.6271 76.9834 -0.20737149 0.97802353
-74.9939 768.4574 87.6692 -0.22077985 0.97508568
-74.9939 817.1337 99.0194 -0.23402296 0.97199380
-24.9998 -817.1337 98.2842 0.23407079 0.97219318
-24.9998 -768.4574 86.9341 0.22082528 0.97528690
-24.9998 -719.6271 76.2482 0.20741440 0.97822666
-24.9998 -670.6511 66.2350 0.19384547 0.98100549
-24.9998 -621.5383 56.9022 0.18012640 0.98361677
-24.9998 -572.2976 48.2573 0.16626564 0.98605424
-24.9998 -522.9382 40.3073 0.15227219 0.98831177
-24.9998 -473.4697 33.0586 0.13815568 0.99038368
-24.9998 -423.9018 26.5173 0.12392616 0.99226451
-24.9998 -374.2443 20.6888 0.10959412 0.99394947
-24.9998 -324.5073 15.5779 0.09517051 0.99543399
-24.9998 -274.7011 11.1891 0.08066677 0.99671412
-24.9998 -224.8361 7.5259 0.06609455 0.99778628
-24.9998 -174.9228 4.5916 0.05146589 0.99864769
-24.9998 -124.9719 2.3887 0.03679308 0.99929577
-24.9998 124.9719 2.3887 -0.03679309 0.99929577
-24.9998 174.9228 4.5916 -0.05146589 0.99864769
-24.9998 224.8361 7.5259 -0.06609455 0.99778628
-24.9998 274.7011 11.1891 -0.08066677 0.99671412
-24.9998 324.5073 15.5779 -0.09517051 0.99543399
-24.9998 374.2443 20.6888 -0.10959412 0.99394947
-24.9998 423.9018 26.5173 -0.12392616 0.99226451
-24.9998 473.4697 33.0586 -0.13815568 0.99038368
-24.9998 522.9382 40.3073 -0.15227219 0.98831177
-24.9998 572.2976 48.2573 -0.16626564 0.98605424
-24.9998 621.5383 56.9022 -0.18012640 0.98361677
-24.9998 670.6511 66.2350 -0.19384547 0.98100549
-24.9998 719.6271 76.2482 -0.20741440 0.97822666
-24.9998 768.4574 86.9341 -0.22082528 0.97528690
-24.9998 817.1337 98.2842 -0.23407079 0.97219318
24.9998 -817.1337 98.2842 0.23407079 0.97219318
24.9998 -768.4574 86.9341 0.22082528 0.97528690
24.9998 -719.6271 76.2482 0.20741440 0.97822666
24.9998 -670.6511 66.2350 0.19384547 0.98100549
24.9998 -621.5383 56.9022 0.18012640 0.98361677
24.9998 -572.2976 48.2573 0.16626564 0.98605424
24.9998 -522.9382 40.3073 0.15227219 0.98831177
24.9998 -473.4697 33.0586 0.13815568 0.99038368
24.9998 -423.9018 26.5173 0.12392616 0.99226451
24.9998 -374.2443 20.6888 0.10959412 0.99394947
24.9998 -324.5073 15.5779 0.09517052 0.99543399
24.9998 -274.7011 11.1891 0.08066677 0.99671412
24.9998 -224.8361 7.5259 0.06609455 0.99778628
24.9998 -174.9228 4.5916 0.05146589 0.99864769
24.9998 -124.9719 2.3887 0.03679308 0.99929577
24.9998 124.9719 2.3887 -0.03679308 0.99929577
24.9998 174.9228 4.5916 -0.05146589 0.99864769
24.9998 224.8361 7.5259 -0.06609455 0.99778628
24.9998 274.7011 11.1891 -0.08066677 0.99671412
24.9998 324.5073 15.5779 -0.09517052 0.99543399
24.9998 374.2443 20.6888 -0.10959412 0.99394947
24.9998 423.9018 26.5173 -0.12392616 0.99226451
24.9998 473.4697 33.0586 -0.13815568 0.99038368
